Product ID,name,description,sku,brand,url,price,currency,Product Key
110295,HOODED DENIM JACKET,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,322547863-811-2,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,129.0,USD,103
196427,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,320600266-745-2,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,169.0,USD,104
110075,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,320771732-800-2,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,159.0,USD,105
132322,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,289179723-020-2,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,12.99,USD,106
199631,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,327747299-800-2,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,89.9,USD,107
182306,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,317782501-701-2,Zara,https://www.zara.com/us/en/cotton-overshirt-p09621103.html,89.9,USD,108
194915,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,311282298-099-2,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,79.9,USD,109
131298,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,322612356-505-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,69.9,USD,110
168571,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,311282631-712-2,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,89.9,USD,111
154224,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,329282612-401-2,Zara,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,89.9,USD,112
171061,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,320026789-714-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,59.9,USD,113
119049,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,323216360-406-2,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,89.9,USD,114
158781,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,318209963-800-2,Zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,69.9,USD,115
151438,PLAID OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,316727555-700-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,69.9,USD,116
152871,TEXTURED POCKET OVERSHIRT,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,312571093-710-2,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,69.9,USD,117
126806,POCKET OVERSHIRT,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,330290387-401-2,Zara,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,109.0,USD,118
134104,OVERSHIRT,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,313027279-800-2,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,59.9,USD,119
120266,PLAID OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,320671529-802-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,59.9,USD,120
173550,POCKET OVERSHIRT,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,323646471-802-2,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,59.9,USD,121
175927,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,312978838-611-2,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,109.0,USD,122
154278,GEOMETRIC JACQUARD OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,336446858-822-2,Zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,89.9,USD,123
183537,PAINT PRINT OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,281883711-071-2,Zara,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,19.99,USD,124
150424,PADDED CORDUROY OVERSHIRT,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,313008692-514-2,Zara,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,79.9,USD,125
183825,PLAID TIE DYE OVERSHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,281593208-015-2,Zara,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,19.99,USD,126
144012,OVERSHIRT WITH CONTRASTING TOPSTITCHING,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,314937772-710-2,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,59.9,USD,127
147051,QUILTED STRUCTURED OVERSHIRT,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,320278659-251-2,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,109.0,USD,128
185800,TECHNICAL OVERSHIRT,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,321993245-500-2,Zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,109.0,USD,129
197524,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,330590505-500-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p07446410.html,49.9,USD,130
148823,SUEDE FISHERMAN SANDALS,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,320680326-107-39,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,89.9,USD,131
114550,ZIPPER MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,311292244-800-39,Zara,https://www.zara.com/us/en/zipper-multipiece-sneakers-p12319220.html,69.9,USD,132
125398,SUEDE LACELESS SNEAKERS,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,311307610-400-39,Zara,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,69.9,USD,133
123985,MULTICOLOR SNEAKERS,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,311302877-203-39,Zara,https://www.zara.com/us/en/multicolor-sneakers-p12304320.html,69.9,USD,134
186638,RETRO RUNNING SNEAKERS,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,311302598-500-39,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,59.9,USD,135
167281,SUEDE HIGH-TOPS,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,311297328-800-39,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,59.9,USD,136
118578,SUEDE STRAP SANDALS,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,311302865-804-39,Zara,https://www.zara.com/us/en/suede-strap-sandals-p12707320.html,49.9,USD,137
174041,MULTIPIECE SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with seven pairs of eyelets. Chunky sole with a combination of colors. Retro-inspired design.,311307489-203-39,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,49.9,USD,138
127644,TOPSTITCH SNEAKERS,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,311287075-120-39,Zara,https://www.zara.com/us/en/topstitch-sneakers-p12240320.html,45.9,USD,139
132007,RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,276378605-515-39,Zara,https://www.zara.com/us/en/retro-sneakers-p12280220.html,9.99,USD,140
147998,RETRO HIGH TOP SNEAKERS,High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.,277776476-700-39,Zara,https://www.zara.com/us/en/retro-high-top-sneakers-p12180220.html,9.99,USD,141
176666,MULTI-PIECED RETRO SNEAKERS,Sneakers. Upper in a combination of pieces and colors. Lacing with six pairs of eyelets. Textured chunky soles. Retro style.,313381662-202-39,Zara,https://www.zara.com/us/en/multi-pieced-retro-sneakers-p12220320.html,45.9,USD,142
193686,TASSEL LEATHER LOAFERS,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,311292343-700-39,Zara,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,99.9,USD,143
163610,MOC-TOE SUEDE BOOTS,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,311309627-805-39,Zara,https://www.zara.com/us/en/moc-toe-suede-boots-p12015320.html,89.9,USD,144
170364,STRAP SANDALS,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,315851805-800-39,Zara,https://www.zara.com/us/en/strap-sandals-p12765320.html,45.9,USD,145
167599,SUEDE RETRO SNEAKERS,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,311292644-400-39,Zara,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,59.9,USD,146
166421,HIKING BOOTS,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,311302552-800-39,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,79.9,USD,147
129247,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,311302532-102-39,Zara,https://www.zara.com/us/en/suede-sneakers-p12502320.html,69.9,USD,148
127314,FAUX SHEARLING LINED SUEDE BOOTS,Ankle boots. Made of leather with a suede finish. Faux shearling interior and side detail. Rounded shape. Welt around upper. Back pull tab. Chunky lug soles.,311287147-723-39,Zara,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,99.9,USD,149
111979,CHUNKY SNEAKERS,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,311307332-202-39,Zara,https://www.zara.com/us/en/chunky-sole-multipiece-sneakers-p12266220.html,59.9,USD,150
120354,DOUBLE STRAP SUEDE SANDALS,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,311282293-131-39,Zara,https://www.zara.com/us/en/double-strap-suede-sandals-p12716320.html,59.9,USD,151
144848,CHUNKY SOLE CANVAS LACE-UP BOOTS,High shaft boots. Lacing with eight pairs of eyelets. Back pull tab for ease. Rounded shape. Chunky lug soles.,311287149-800-39,Zara,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,89.9,USD,152
111957,SUEDE PENNY LOAFERS,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,311307624-500-39,Zara,https://www.zara.com/us/en/suede-penny-loafers-p12644320.html,89.9,USD,153
160763,ADHERENT STRIPES SNEAKERS,Sneakers. Monochromatic. Upper in a combination of pieces. Closure with three adhesive straps. Slightly chunky sole.,311282212-800-39,Zara,https://www.zara.com/us/en/adherent-stripes-sneakers-p12269320.html,45.9,USD,154
168270,MULTIPIECE SNEAKERS,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,311292281-203-39,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,69.9,USD,155
195082,CHUNKY SOLE HIGH TOP SNEAKERS,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,311302515-800-39,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,69.9,USD,156
110329,CONTRAST SOLE LEATHER SNEAKERS,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,314937773-800-39,Zara,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,69.9,USD,157
147449,SUEDE RUNNING SNEAKERS,Running shoes. Made of suede leather. Upper in a combination of materials and colors. Lacing with six pairs of eyelets. Chunky soles with irregular design.,316608794-802-39,Zara,https://www.zara.com/us/en/suede-running-sneakers-p12320320.html,69.9,USD,158
193332,WOVEN LEATHER SLIDES,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,319205037-800-39,Zara,https://www.zara.com/us/en/woven-leather-slides-p12708320.html,49.9,USD,159
146804,SUEDE SNEAKERS,Sneakers. Made of leather with a suede finish. Contrast lacing with seven pairs of eyelets. Welt around upper. Chunky sole.,311307495-131-39,Zara,https://www.zara.com/us/en/suede-sneakers-p12216320.html,69.9,USD,160
188909,ASYMMETRIC CROPPED KNIT SWEATER,Woven V-neckline long sleeve sweater. Asymmetric hem.,336449731-712-1,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,39.9,USD,161
165910,KNIT SWEATER WITH PEARLS,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,313890651-712-2,Zara,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html,69.9,USD,162
136738,HIGH COLLAR KNIT SWEATER,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,287414911-803-2,Zara,https://www.zara.com/us/en/high-collar-knit-sweater-p01509118.html,7.99,USD,163
144497,STRIPED KNIT SWEATER,Sweater with high collar and long sleeves. Front zip closure.,342171615-104-2,Zara,https://www.zara.com/us/en/striped-knit-sweater-p06427115.html,49.9,USD,164
135036,CABLE KNIT METALLIC SWEATER,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,314152967-485-2,Zara,https://www.zara.com/us/en/cable-knit-metallic-sweater-p04369103.html,49.9,USD,165
166331,ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,324186867-642-2,Zara,https://www.zara.com/us/en/asymmetrical-wool-and-silk-blend-sweater-p09598025.html,59.9,USD,166
139789,WOOL AND CASHMERE BLEND RIB SWEATER,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,316900618-809-2,Zara,https://www.zara.com/us/en/wool-and-cashmere-blend-rib-sweater-p02893054.html,69.9,USD,167
118569,ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER,Sweater made with 31% wool and 28% alpaca. Round neck and long sleeves.,313890645-330-2,Zara,https://www.zara.com/us/en/alpaca-and-wool-blend-tie-dye-knit-sweater-p02142220.html,49.9,USD,168
155848,MOCK NECK WOOL AND SILK BLEND KNIT TOP,Wool and silk blend top. High collar and long sleeves.,324597432-800-2,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,49.9,USD,169
152563,CASHMERE BLEND KNIT SWEATER,Sweater made with 95% cashmere. V-neck and long sleeves. Rib trim.,313890686-731-2,Zara,https://www.zara.com/us/en/cashmere-blend-knit-sweater-p02893169.html,169.0,USD,170
115153,ALPACA BLEND OPEN KNIT SWEATER,Sweater made with 63% alpaca. Round neck and long sleeves.,313890650-712-2,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,79.9,USD,171
125938,OVERSIZED KNIT SWEATER,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,313890680-450-2,Zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,49.9,USD,172
122809,WOOL BLEND KNIT SWEATER,Sweater made with 31% wool. Round neck and long sleeves. Rib trim.,344575855-982-2,Zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,49.9,USD,173
181502,SOFT JEWEL SWEATER,Sweater made of soft touch fabric. Round neckline with jewel appliqués and long sleeves.,323175653-803-2,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,39.9,USD,174
182779,FAUX FUR JEWEL SWEATER,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,324814227-400-2,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,35.9,USD,175
155674,METAL BEAD KNIT SWEATER,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,323218942-800-2,Zara,https://www.zara.com/us/en/metal-bead-knit-sweater-p03920018.html,49.9,USD,176
182866,KNIT SWEATER WITH BUTTONS,Basic sweater with round neck and long sleeves. Side button details at shoulders.,313890656-800-2,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,39.9,USD,177
148230,JEWEL KNIT SWEATER,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,321480271-802-2,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,59.9,USD,178
126979,KNIT SWEATER WITH PIPING,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,311297787-806-1,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,49.9,USD,179
135521,FINE KNIT CROP SWEATER,Cropped fine knit sweater with round neck and long sleeves.,322677494-446-1,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,39.9,USD,180
185809,KNIT SWEATER WITH RIPS,Round neck long sleeve sweater. Openwork detail with rips.,313890688-330-1,Zara,https://www.zara.com/us/en/knit-sweater-with-rips-p00021110.html,49.9,USD,181
171520,GATHERED WAIST KNIT SWEATER,Round neck long sleeve sweater. Fitted waist with side ruching.,322451460-800-1,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,47.9,USD,182
122926,KNIT V-NECK SWEATER,V-neck sweater with long sleeves. Rib trim.,319465261-800-2,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,45.9,USD,183
150953,BASIC FOIL KNIT SWEATER,Round neck long sleeve sweater. Rib trim.,317331009-312-2,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,35.9,USD,184
115873,CONTRAST TOPSTITCHING CROP KNIT SWEATER,V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.,311297400-803-1,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,59.9,USD,185
115581,STRIPED CROP KNIT SWEATER,Long sleeve high collar cropped sweater. Frayed hem.,336449779-104-1,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,47.9,USD,186
183634,BASIC KNIT SWEATER,Long sleeve round neck sweater. Side vents at hem. Rib trim.,324593343-043-2,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,27.9,USD,187
122484,V-NECK KNIT SWEATER,V-neck sweater with long sleeves. Side vents at hem.,319473750-809-1,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,47.9,USD,188
183574,FOIL KNIT CROP SWEATER,Ribbed sweater with round neck and long sleeves. Ripped hem.,331789902-808-1,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,47.9,USD,189
185307,BASIC 100% WOOL SWEATER,Sweater made of 100% wool. Round neck and long sleeves. Ribbed trim.,300250126-401-2,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,7.99,USD,190
118719,COLORBLOCK KNIT CROP SWEATER,Short sweater with round neck and long sleeves.,320052978-401-2,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,45.9,USD,191
134788,FINE KNIT SWEATER,V-neck sweater with long sleeves.,324722597-400-2,Zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,45.9,USD,192
140142,KNIT OPEN BACK PEARLY SWEATER,High collar sweater with long sleeves. Open back detail and pearl appliqués. Back button closure.,328207551-500-2,Zara,https://www.zara.com/us/en/knit-open-back-pearly-sweater-p04331152.html,49.9,USD,193
153997,KNIT PEARL SWEATER,Round neck long sleeve sweater. Tonal pearl appliqués and open back with tie.,318131967-800-2,Zara,https://www.zara.com/us/en/knit-pearl-sweater-p04331165.html,45.9,USD,194
123230,STRIPED TEXTURED OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,324027512-064-2,Zara,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html,69.9,USD,195
154676,FLEECE OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,311292623-712-97,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,69.9,USD,196
152985,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,319162032-064-2,Zara,https://www.zara.com/us/en/plaid-overshirt-p04054659.html,89.9,USD,197
175584,BAGGY FIT JEANS LIMITED EDITION,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,324908098-800-38,Zara,https://www.zara.com/us/en/baggy-fit-jeans-limited-edition-p03991480.html,69.9,USD,198
147491,BAGGY BELTED JEANS,Baggy jeans. Self belt at waist. Front pockets and back patch pockets. Washed effect. Front button closure.,326540983-802-36,Zara,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,59.9,USD,199
198283,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,315836999-406-34,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,69.9,USD,200
141547,BAGGY FIT JEANS,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,315738965-802-34,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,69.9,USD,201
156342,FLARED FIT CARGO JEANS,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,311287318-400-38,Zara,https://www.zara.com/us/en/flared-fit-cargo-jeans-p06688411.html,109.0,USD,202
186083,PLEATED WIDE FIT JEANS,Wide fit jeans. Adjustable interior elastic waistband with front pleats. Front pockets and back patch pockets. Washed effect. Front zip and button closure.,312393140-406-2,Zara,https://www.zara.com/us/en/pleated-wide-fit-jeans-p05862417.html,49.9,USD,203
171776,DENIM SHIRT,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,275600408-400-2,Zara,https://www.zara.com/us/en/denim-shirt-p06085371.html,12.99,USD,204
134429,RIPPED STRAIGHT FIT JEANS,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,311303003-407-38,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,69.9,USD,205
172816,TEXTURED SWEATER,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,311307250-710-3,Zara,https://www.zara.com/us/en/textured-sweater-p02893403.html,69.9,USD,206
136272,PURL KNIT SWEATER,High collar sweater with front zipper. Long sleeves. Rib trim.,267195405-500-3,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,12.99,USD,207
193227,BRAIDED COLOR BLOCK SWEATER,Round neck long sleeve full cut sweater. Rib trim.,317894313-707-3,Zara,https://www.zara.com/us/en/braided-color-block-sweater-p03284412.html,69.9,USD,208
165786,CONTRAST INTERIOR SWEATER,Cotton blend sweater. Round neck and long sleeves. Contrast interior. Rib trim.,315075917-803-2,Zara,https://www.zara.com/us/en/contrast-interior-sweater-p04696400.html,59.9,USD,209
174708,ABSTRACT JACQUARD SWEATER,Full cut cotton knit sweater. Round neck and long sleeves. Rib trim.,317889153-700-3,Zara,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,59.9,USD,210
142257,BASIC SLIM FIT T-SHIRT,Slim fit shirt. Round neck and short sleeves.,315241755-800-2,Zara,https://www.zara.com/us/en/basic-slim-fit-t-shirt-p05584361.html,19.9,USD,211
126146,CROPPED WASHED T-SHIRT,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,320326523-707-2,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,39.9,USD,212
129134,BASIC HEAVYWEIGHT T-SHIRT,Roomy T-shirt made of dense cotton. Round neck and short sleeves.,316715458-250-2,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,29.9,USD,213
129898,HEART PRINT T-SHIRT,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,322677489-800-2,Zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,39.9,USD,214
189692,TEXT T-SHIRT,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,330077856-251-2,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,39.9,USD,215
154846,PRINTED CROPPED FIT SHIRT LIMITED EDITION,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,328232452-898-2,Zara,https://www.zara.com/us/en/printed-cropped-fit-shirt-limited-edition-p06224490.html,39.9,USD,216
122307,RIBBED KNIT T-SHIRT,Cotton knit tank top. Round neck with front button closure. Rib trim.,317230892-251-3,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html,49.9,USD,217
182099,OVERSIZE FIT T-SHIRT,Oversized T-shirt. Round neck and short sleeves.,330478123-712-2,Zara,https://www.zara.com/us/en/oversize-fit-t-shirt-p04092405.html,39.9,USD,218
159816,BASIC MEDIUM WEIGHT T-SHIRT,Regular fit T-shirt. Round neck and short sleeves.,318255748-250-2,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,27.9,USD,219
165326,STRUCTURED TEXT T-SHIRT,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,319334069-712-2,Zara,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html,45.9,USD,220
